ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-04 14:00,1.22,3.02,0.86,2.05
2022-06-04 14:10,1.23,3.01,0.84,2.04
2022-06-04 14:20,1.25,3.01,0.83,2.03
2022-06-04 14:30,1.25,3.01,0.83,2.03
2022-06-04 14:40,1.26,3.01,0.83,1.98
2022-06-04 14:50,1.26,3.01,0.82,1.95
2022-06-04 15:00,1.26,3.01,0.82,1.95
2022-06-04 15:10,1.25,3.01,0.82,1.92
2022-06-04 15:20,1.22,3.0,0.81,1.92
2022-06-04 15:30,1.21,2.98,0.79,1.93
2022-06-04 15:40,1.19,2.96,0.78,1.93
2022-06-04 15:50,1.19,2.96,0.78,1.93
2022-06-04 16:00,1.17,2.94,0.76,1.94
2022-06-04 16:10,1.16,2.93,0.75,1.94
2022-06-04 16:20,1.12,2.92,0.75,1.92
2022-06-04 16:30,1.11,2.91,0.75,1.91
2022-06-04 16:40,1.09,2.9,0.74,1.91
2022-06-04 16:50,1.1,2.89,0.72,1.9
2022-06-04 17:00,1.11,2.89,0.71,1.9
2022-06-04 17:10,1.11,2.89,0.71,1.9
2022-06-04 17:20,1.11,2.88,0.7,1.88
2022-06-04 17:30,1.11,2.88,0.7,1.87
2022-06-04 17:40,1.1,2.88,0.7,1.85
2022-06-04 17:50,1.1,2.88,0.7,1.85
2022-06-04 18:00,1.1,2.87,0.69,1.84
2022-06-04 18:10,1.09,2.86,0.68,1.84
2022-06-04 18:20,1.09,2.85,0.66,1.83
2022-06-04 18:30,1.07,2.85,0.66,1.84
2022-06-04 18:40,1.06,2.83,0.65,1.84
2022-06-04 18:50,1.06,2.83,0.65,1.84
2022-06-04 19:00,1.05,2.82,0.65,1.84
2022-06-04 19:10,1.03,2.81,0.64,1.83
2022-06-04 19:20,1.02,2.81,0.63,1.82
2022-06-04 19:30,1.02,2.81,0.63,1.81
2022-06-04 19:40,1.03,2.8,0.62,1.81
2022-06-04 19:50,1.03,2.8,0.62,1.81
2022-06-04 20:00,1.03,2.8,0.62,1.8
2022-06-04 20:10,1.03,2.8,0.62,1.8
2022-06-04 20:20,1.03,2.8,0.61,1.78
2022-06-04 20:30,1.01,2.8,0.6,1.78
2022-06-04 20:40,1.01,2.79,0.6,1.77
2022-06-04 20:50,1.01,2.79,0.61,1.77
2022-06-04 21:00,1.0,2.78,0.6,1.77
2022-06-04 21:10,1.0,2.78,0.6,1.77
2022-06-04 21:20,1.0,2.78,0.6,1.77
2022-06-04 21:30,0.99,2.77,0.59,1.77
2022-06-04 21:40,0.98,2.77,0.59,1.77
2022-06-04 21:50,0.97,2.77,0.58,1.77
2022-06-04 22:00,0.97,2.77,0.58,1.77
2022-06-04 22:10,0.97,2.77,0.58,1.77
2022-06-04 22:20,0.97,2.77,0.58,1.76
2022-06-04 22:30,0.97,2.77,0.58,1.77
2022-06-04 22:40,0.97,2.77,0.57,1.81
2022-06-04 22:50,0.97,2.77,0.57,1.81
2022-06-04 23:00,0.97,2.77,0.57,1.84
2022-06-04 23:10,0.97,2.77,0.58,1.85
2022-06-04 23:20,0.97,2.77,0.62,1.84
2022-06-04 23:30,0.96,2.8,0.64,1.82
2022-06-04 23:40,0.96,2.8,0.64,1.82
2022-06-04 23:50,1.04,2.82,0.66,1.75
2022-06-05 00:00,0.99,2.81,0.65,1.78
2022-06-05 00:10,1.13,2.83,0.65,1.74
2022-06-05 00:20,1.1,2.83,0.66,1.73
2022-06-05 00:30,1.14,2.85,0.63,1.75
2022-06-05 00:40,1.12,2.82,0.62,1.75
2022-06-05 00:50,1.08,2.81,0.62,1.75
2022-06-05 01:00,1.03,2.81,0.62,1.75
2022-06-05 01:10,0.99,2.8,0.62,1.76
2022-06-05 01:20,0.97,2.79,0.62,1.79
2022-06-05 01:30,0.96,2.77,0.62,1.81
2022-06-05 01:40,0.97,2.77,0.59,1.83
2022-06-05 01:50,0.97,2.77,0.58,1.83
2022-06-05 02:00,0.97,2.77,0.58,1.82
2022-06-05 02:10,0.97,2.77,0.58,1.82
2022-06-05 02:20,0.98,2.77,0.59,1.78
2022-06-05 02:30,0.98,2.77,0.59,1.78
2022-06-05 02:40,0.99,2.77,0.59,1.73
2022-06-05 02:50,1.01,2.77,0.59,1.72
2022-06-05 03:00,1.02,2.77,0.59,1.72
2022-06-05 03:10,1.02,2.77,0.59,1.72
2022-06-05 03:20,1.0,2.77,0.58,1.73
2022-06-05 03:30,0.99,2.77,0.58,1.73
2022-06-05 03:40,0.97,2.77,0.58,1.73
2022-06-05 03:50,0.96,2.77,0.58,1.73
2022-06-05 04:00,0.95,2.77,0.58,1.74
2022-06-05 04:10,0.95,2.77,0.58,1.74
2022-06-05 04:20,0.94,2.77,0.57,1.75
2022-06-05 04:30,0.93,2.77,0.56,1.75
2022-06-05 04:40,0.94,2.77,0.55,1.75
2022-06-05 04:50,0.94,2.77,0.55,1.74
2022-06-05 05:00,0.95,2.77,0.55,1.73
2022-06-05 05:10,0.95,2.77,0.55,1.73
2022-06-05 05:20,0.95,2.77,0.55,1.71
2022-06-05 05:30,0.95,2.77,0.55,1.7
2022-06-05 05:40,0.95,2.76,0.55,1.7
2022-06-05 05:50,0.95,2.76,0.55,1.7
2022-06-05 06:00,0.94,2.76,0.55,1.7
2022-06-05 06:10,0.94,2.76,0.55,1.7
2022-06-05 06:20,0.94,2.76,0.55,1.7
2022-06-05 06:30,0.94,2.76,0.54,1.7
2022-06-05 06:40,0.92,2.76,0.54,1.71
2022-06-05 06:50,0.91,2.76,0.54,1.71
2022-06-05 07:00,0.91,2.76,0.54,1.71
2022-06-05 07:10,0.91,2.76,0.54,1.71
2022-06-05 07:20,0.91,2.75,0.53,1.71
2022-06-05 07:30,0.92,2.75,0.52,1.7
2022-06-05 07:40,0.91,2.75,0.52,1.7
2022-06-05 07:50,0.92,2.75,0.52,1.69
2022-06-05 08:00,0.92,2.75,0.52,1.69
2022-06-05 08:10,0.92,2.75,0.52,1.69
2022-06-05 08:20,0.92,2.75,0.52,1.69
2022-06-05 08:30,0.92,2.75,0.52,1.69
2022-06-05 08:40,0.92,2.75,0.52,1.69
2022-06-05 08:50,0.91,2.74,0.52,1.68
2022-06-05 09:00,0.9,2.74,0.51,1.69
2022-06-05 09:10,0.9,2.74,0.51,1.69
2022-06-05 09:20,0.89,2.74,0.51,1.68
2022-06-05 09:30,0.89,2.74,0.51,1.69
2022-06-05 09:40,0.89,2.74,0.51,1.68
2022-06-05 09:50,0.89,2.74,0.5,1.68
2022-06-05 10:00,0.88,2.74,0.5,1.68
2022-06-05 10:10,0.89,2.74,0.5,1.68
2022-06-05 10:20,0.89,2.73,0.5,1.72
2022-06-05 10:30,0.88,2.73,0.5,1.78
2022-06-05 10:40,0.89,2.73,0.5,1.82
2022-06-05 10:50,0.89,2.73,0.5,1.85
2022-06-05 11:00,0.89,2.73,0.57,1.86
2022-06-05 11:10,0.89,2.73,0.61,1.89
2022-06-05 11:20,0.89,2.73,0.61,1.89
2022-06-05 11:30,0.96,2.79,0.66,1.91
2022-06-05 11:40,1.03,2.84,0.72,1.93
2022-06-05 11:50,1.13,2.87,0.74,1.94
2022-06-05 12:00,1.18,2.91,0.76,1.94
2022-06-05 12:10,1.22,2.98,0.8,1.94
2022-06-05 12:20,1.22,2.98,0.8,1.94
2022-06-05 12:30,1.29,3.04,0.86,1.91
2022-06-05 12:40,1.32,3.06,0.88,1.88
2022-06-05 12:50,1.32,3.07,0.89,1.84
2022-06-05 13:00,1.32,3.07,0.89,1.84
2022-06-05 13:10,1.31,3.06,0.85,1.88
2022-06-05 13:20,1.28,3.03,0.83,1.92
2022-06-05 13:30,1.24,3.0,0.78,1.94
2022-06-05 13:40,1.21,2.95,0.77,1.96
2022-06-05 13:50,1.21,2.95,0.77,1.96
2022-06-05 14:00,1.1,2.92,0.77,1.98
2022-06-05 14:10,1.1,2.92,0.77,1.98
2022-06-05 14:20,1.06,2.91,0.75,1.98
2022-06-05 14:30,1.07,2.89,0.75,1.97
2022-06-05 14:40,1.08,2.88,0.72,1.96
2022-06-05 14:50,1.09,2.88,0.71,1.95
2022-06-05 15:00,1.1,2.88,0.71,1.93
2022-06-05 15:10,1.12,2.89,0.72,1.91
2022-06-05 15:20,1.12,2.89,0.72,1.91
2022-06-05 15:30,1.12,2.89,0.71,1.86
2022-06-05 15:40,1.12,2.89,0.71,1.84
2022-06-05 15:50,1.11,2.89,0.71,1.83
2022-06-05 16:00,1.1,2.89,0.7,1.84
2022-06-05 16:10,1.09,2.88,0.7,1.85
2022-06-05 16:20,1.07,2.86,0.68,1.85
2022-06-05 16:30,1.06,2.85,0.67,1.86
2022-06-05 16:40,1.06,2.85,0.67,1.86
2022-06-05 16:50,1.04,2.83,0.67,1.86
2022-06-05 17:00,1.02,2.83,0.66,1.85
2022-06-05 17:10,1.01,2.83,0.66,1.84
2022-06-05 17:20,1.02,2.83,0.65,1.84
2022-06-05 17:30,1.02,2.83,0.65,1.84
2022-06-05 17:40,1.02,2.82,0.65,1.82
2022-06-05 17:50,1.02,2.82,0.64,1.81
2022-06-05 18:00,1.02,2.82,0.64,1.81
2022-06-05 18:10,1.03,2.82,0.63,1.8
2022-06-05 18:20,1.03,2.82,0.63,1.8
2022-06-05 18:30,1.02,2.81,0.63,1.78
2022-06-05 18:40,1.01,2.81,0.63,1.78
2022-06-05 18:50,1.0,2.81,0.63,1.78
2022-06-05 19:00,1.0,2.8,0.6,1.79
2022-06-05 19:10,0.99,2.79,0.61,1.79
2022-06-05 19:20,0.98,2.79,0.61,1.79
2022-06-05 19:30,0.98,2.79,0.61,1.79
2022-06-05 19:40,0.98,2.78,0.6,1.79
2022-06-05 19:50,0.96,2.78,0.6,1.78
2022-06-05 20:00,0.97,2.77,0.6,1.78
2022-06-05 20:10,0.96,2.77,0.59,1.77
2022-06-05 20:20,0.96,2.77,0.59,1.77
2022-06-05 20:30,0.97,2.77,0.59,1.77
2022-06-05 20:40,0.97,2.77,0.59,1.77
2022-06-05 20:50,0.97,2.77,0.6,1.76
2022-06-05 21:00,0.98,2.77,0.59,1.75
2022-06-05 21:10,0.96,2.77,0.58,1.75
2022-06-05 21:20,0.96,2.77,0.58,1.75
2022-06-05 21:30,0.96,2.77,0.58,1.75
2022-06-05 21:40,0.95,2.77,0.57,1.75
2022-06-05 21:50,0.95,2.77,0.57,1.75
2022-06-05 22:00,0.95,2.77,0.57,1.75
2022-06-05 22:10,0.95,2.77,0.57,1.75
2022-06-05 22:20,0.96,2.77,0.57,1.74
2022-06-05 22:30,0.95,2.77,0.57,1.75
2022-06-05 22:40,0.96,2.77,0.57,1.75
2022-06-05 22:50,0.96,2.77,0.57,1.75
2022-06-05 23:00,0.96,2.77,0.57,1.74
2022-06-05 23:10,0.96,2.77,0.57,1.74
2022-06-05 23:20,0.96,2.77,0.57,1.74
2022-06-05 23:30,0.96,2.77,0.56,1.75
2022-06-05 23:40,0.96,2.77,0.56,1.76
2022-06-05 23:50,0.95,2.77,0.56,1.77
2022-06-06 00:00,0.94,2.77,0.56,1.76
2022-06-06 00:10,0.94,2.77,0.56,1.75
2022-06-06 00:20,0.93,2.77,0.57,1.74
2022-06-06 00:30,0.93,2.77,0.57,1.74
2022-06-06 00:40,0.93,2.77,0.58,1.74
2022-06-06 00:50,0.96,2.77,0.57,1.72
2022-06-06 01:00,0.98,2.76,0.56,1.73
2022-06-06 01:10,0.98,2.76,0.56,1.73
2022-06-06 01:20,0.98,2.76,0.56,1.73
2022-06-06 01:30,0.97,2.76,0.56,1.73
2022-06-06 01:40,0.93,2.76,0.56,1.72
2022-06-06 01:50,0.93,2.76,0.56,1.71
2022-06-06 02:00,0.93,2.76,0.56,1.71
2022-06-06 02:10,0.93,2.76,0.56,1.71
2022-06-06 02:20,0.92,2.76,0.55,1.72
2022-06-06 02:30,0.92,2.76,0.55,1.72
2022-06-06 02:40,0.94,2.76,0.55,1.73
2022-06-06 02:50,0.93,2.76,0.55,1.72
2022-06-06 03:00,0.93,2.76,0.55,1.71
2022-06-06 03:10,0.93,2.76,0.55,1.7
2022-06-06 03:20,0.94,2.76,0.55,1.7
2022-06-06 03:30,0.94,2.76,0.55,1.7
2022-06-06 03:40,0.94,2.76,0.55,1.7
2022-06-06 03:50,0.94,2.76,0.55,1.7
2022-06-06 04:00,0.96,2.75,0.55,1.7
2022-06-06 04:10,0.95,2.75,0.54,1.7
2022-06-06 04:20,0.93,2.75,0.54,1.7
2022-06-06 04:30,0.93,2.75,0.54,1.7
2022-06-06 04:40,0.93,2.75,0.54,1.7
2022-06-06 04:50,0.93,2.75,0.54,1.7
2022-06-06 05:00,0.93,2.75,0.54,1.7
2022-06-06 05:10,0.91,2.75,0.54,1.7
2022-06-06 05:20,0.93,2.75,0.54,1.7
2022-06-06 05:30,0.93,2.75,0.54,1.7
2022-06-06 05:40,0.92,2.75,0.54,1.7
2022-06-06 05:50,0.92,2.75,0.54,1.7
2022-06-06 06:00,0.91,2.74,0.54,1.69
2022-06-06 06:10,0.91,2.74,0.54,1.69
2022-06-06 06:20,0.91,2.74,0.54,1.69
2022-06-06 06:30,0.91,2.74,0.53,1.69
2022-06-06 06:40,0.91,2.74,0.53,1.69
2022-06-06 06:50,0.92,2.74,0.53,1.69
2022-06-06 07:00,0.92,2.74,0.53,1.68
2022-06-06 07:10,0.91,2.74,0.53,1.68
2022-06-06 07:20,0.91,2.74,0.53,1.69
2022-06-06 07:30,0.91,2.74,0.53,1.69
2022-06-06 07:40,0.91,2.74,0.53,1.68
2022-06-06 07:50,0.9,2.73,0.52,1.69
2022-06-06 08:00,0.9,2.73,0.52,1.69
2022-06-06 08:10,0.9,2.73,0.52,1.69
2022-06-06 08:20,0.9,2.73,0.52,1.69
2022-06-06 08:30,0.9,2.73,0.52,1.68
2022-06-06 08:40,0.9,2.73,0.52,1.68
2022-06-06 08:50,0.9,2.73,0.52,1.68
2022-06-06 09:00,0.91,2.73,0.52,1.68
2022-06-06 09:10,0.91,2.73,0.52,1.69
2022-06-06 09:20,0.9,2.73,0.52,1.68
2022-06-06 09:30,0.9,2.73,0.52,1.68
2022-06-06 09:40,0.91,2.73,0.52,1.68
2022-06-06 09:50,0.9,2.73,0.52,1.68
2022-06-06 10:00,0.89,2.72,0.52,1.68
2022-06-06 10:10,0.89,2.72,0.52,1.68
2022-06-06 10:20,0.89,2.72,0.52,1.68
2022-06-06 10:30,0.89,2.72,0.51,1.68
2022-06-06 10:40,0.89,2.72,0.51,1.68
2022-06-06 10:50,0.89,2.72,0.51,1.68
2022-06-06 11:00,0.88,2.72,0.51,1.68
2022-06-06 11:10,0.88,2.72,0.51,1.68
2022-06-06 11:20,0.88,2.72,0.51,1.73
2022-06-06 11:30,0.88,2.72,0.51,1.76
2022-06-06 11:40,0.89,2.72,0.51,1.78
2022-06-06 11:50,0.88,2.72,0.52,1.8
2022-06-06 12:00,0.89,2.72,0.57,1.81
2022-06-06 12:10,0.89,2.72,0.6,1.82
2022-06-06 12:20,0.89,2.72,0.6,1.82
2022-06-06 12:30,0.91,2.77,0.63,1.82
2022-06-06 12:40,1.02,2.81,0.66,1.82
2022-06-06 12:50,0.96,2.79,0.64,1.82
2022-06-06 13:00,1.09,2.87,0.68,1.8
2022-06-06 13:10,1.12,2.9,0.72,1.78
2022-06-06 13:20,1.15,2.92,0.73,1.74
2022-06-06 13:30,1.16,2.92,0.73,1.73
2022-06-06 13:40,1.16,2.92,0.73,1.72
2022-06-06 13:50,1.15,2.91,0.71,1.73
2022-06-06 14:00,1.15,2.91,0.71,1.73
2022-06-06 14:10,1.12,2.88,0.67,1.76
2022-06-06 14:20,1.09,2.84,0.64,1.79
2022-06-06 14:30,1.01,2.8,0.62,1.82
2022-06-06 14:40,0.97,2.78,0.62,1.82
2022-06-06 14:50,0.94,2.77,0.62,1.82
2022-06-06 15:00,0.92,2.77,0.61,1.81
2022-06-06 15:10,0.92,2.77,0.59,1.79
2022-06-06 15:20,0.92,2.77,0.59,1.79
2022-06-06 15:30,0.93,2.77,0.57,1.76
2022-06-06 15:40,0.94,2.77,0.56,1.75
2022-06-06 15:50,0.94,2.77,0.56,1.75
2022-06-06 16:00,0.96,2.77,0.55,1.7
2022-06-06 16:10,0.96,2.77,0.55,1.69
2022-06-06 16:20,0.96,2.77,0.55,1.69
2022-06-06 16:30,0.95,2.77,0.55,1.71
2022-06-06 16:40,0.93,2.77,0.54,1.71
2022-06-06 16:50,0.91,2.77,0.53,1.71
2022-06-06 17:00,0.9,2.77,0.55,1.71
2022-06-06 17:10,0.88,2.77,0.55,1.72
2022-06-06 17:20,0.87,2.77,0.54,1.72
2022-06-06 17:30,0.9,2.77,0.53,1.72
2022-06-06 17:40,0.9,2.77,0.53,1.72
2022-06-06 17:50,0.91,2.76,0.53,1.72
2022-06-06 18:00,0.91,2.76,0.52,1.71
2022-06-06 18:10,0.92,2.76,0.54,1.7
2022-06-06 18:20,0.92,2.76,0.54,1.7
2022-06-06 18:30,0.92,2.76,0.54,1.68
2022-06-06 18:40,0.92,2.75,0.54,1.67
2022-06-06 18:50,0.93,2.75,0.53,1.68
2022-06-06 19:00,0.92,2.75,0.53,1.69
2022-06-06 19:10,0.91,2.75,0.53,1.7
2022-06-06 19:20,0.89,2.75,0.53,1.7
2022-06-06 19:30,0.9,2.75,0.52,1.7
2022-06-06 19:40,0.89,2.75,0.52,1.71
2022-06-06 19:50,0.89,2.75,0.52,1.71
2022-06-06 20:00,0.88,2.75,0.52,1.71
2022-06-06 20:10,0.88,2.74,0.53,1.71
2022-06-06 20:20,0.88,2.74,0.52,1.71
2022-06-06 20:30,0.9,2.74,0.52,1.7
2022-06-06 20:40,0.89,2.74,0.52,1.7
2022-06-06 20:50,0.89,2.74,0.51,1.7
2022-06-06 21:00,0.9,2.74,0.52,1.7
2022-06-06 21:10,0.9,2.74,0.52,1.7
2022-06-06 21:20,0.9,2.73,0.52,1.69
2022-06-06 21:30,0.9,2.73,0.52,1.69
2022-06-06 21:40,0.89,2.73,0.52,1.68
2022-06-06 21:50,0.9,2.73,0.52,1.68
2022-06-06 22:00,0.88,2.73,0.52,1.7
2022-06-06 22:10,0.88,2.73,0.51,1.7
2022-06-06 22:20,0.88,2.73,0.51,1.71
2022-06-06 22:30,0.88,2.73,0.51,1.71
2022-06-06 22:40,0.87,2.73,0.51,1.71
2022-06-06 22:50,0.87,2.72,0.51,1.71
2022-06-06 23:00,0.87,2.72,0.51,1.71
2022-06-06 23:10,0.88,2.72,0.51,1.7
2022-06-06 23:20,0.88,2.72,0.51,1.7
2022-06-06 23:30,0.88,2.72,0.51,1.7
2022-06-06 23:40,0.89,2.72,0.51,1.69
2022-06-06 23:50,0.89,2.72,0.51,1.69
2022-06-07 00:00,0.89,2.72,0.51,1.69
2022-06-07 00:10,0.89,2.72,0.51,1.69
2022-06-07 00:20,0.89,2.72,0.51,1.69
2022-06-07 00:30,0.88,2.72,0.51,1.69
2022-06-07 00:40,0.88,2.72,0.51,1.7
2022-06-07 00:50,0.88,2.71,0.5,1.69
2022-06-07 01:00,0.88,2.71,0.5,1.68
2022-06-07 01:10,0.88,2.71,0.5,1.68
2022-06-07 01:20,0.88,2.71,0.5,1.69
2022-06-07 01:30,0.87,2.71,0.5,1.69
2022-06-07 01:40,0.89,2.71,0.5,1.69
2022-06-07 01:50,0.89,2.71,0.5,1.69
2022-06-07 02:00,0.88,2.71,0.5,1.68
2022-06-07 02:10,0.88,2.71,0.5,1.68
2022-06-07 02:20,0.88,2.71,0.5,1.68
2022-06-07 02:30,0.88,2.71,0.5,1.68
2022-06-07 02:40,0.88,2.71,0.5,1.68
2022-06-07 02:50,0.88,2.71,0.5,1.68
2022-06-07 03:00,0.88,2.71,0.5,1.68
2022-06-07 03:10,0.88,2.71,0.5,1.68
2022-06-07 03:20,0.88,2.71,0.5,1.68
2022-06-07 03:30,0.88,2.7,0.5,1.68
2022-06-07 03:40,0.88,2.7,0.5,1.68
2022-06-07 03:50,0.88,2.7,0.5,1.68
2022-06-07 04:00,0.87,2.7,0.5,1.69
2022-06-07 04:10,0.87,2.7,0.5,1.69
2022-06-07 04:20,0.87,2.7,0.5,1.68
2022-06-07 04:30,0.87,2.7,0.5,1.68
2022-06-07 04:40,0.88,2.7,0.5,1.68
2022-06-07 04:50,0.88,2.7,0.5,1.68
2022-06-07 05:00,0.88,2.7,0.5,1.68
2022-06-07 05:10,0.88,2.7,0.5,1.68
2022-06-07 05:20,0.88,2.7,0.5,1.68
2022-06-07 05:30,0.87,2.7,0.5,1.68
2022-06-07 05:40,0.87,2.7,0.5,1.68
2022-06-07 05:50,0.87,2.69,0.5,1.68
2022-06-07 06:00,0.87,2.69,0.5,1.68
2022-06-07 06:10,0.86,2.69,0.5,1.68
2022-06-07 06:20,0.86,2.69,0.5,1.68
2022-06-07 06:30,0.86,2.69,0.5,1.68
2022-06-07 06:40,0.86,2.69,0.49,1.67
2022-06-07 06:50,0.87,2.69,0.49,1.66
2022-06-07 07:00,0.87,2.69,0.49,1.67
2022-06-07 07:10,0.86,2.69,0.49,1.67
2022-06-07 07:20,0.87,2.69,0.49,1.66
2022-06-07 07:30,0.87,2.69,0.49,1.66
2022-06-07 07:40,0.87,2.69,0.49,1.67
2022-06-07 07:50,0.86,2.69,0.49,1.67
2022-06-07 08:00,0.86,2.69,0.49,1.67
2022-06-07 08:10,0.86,2.69,0.49,1.67
2022-06-07 08:20,0.94,2.68,0.49,1.67
2022-06-07 08:30,0.94,2.68,0.49,1.67
2022-06-07 08:40,0.97,2.68,0.49,1.66
2022-06-07 08:50,0.97,2.68,0.54,1.66
2022-06-07 09:00,0.98,2.68,0.56,1.66
2022-06-07 09:10,0.98,2.68,0.56,1.66
2022-06-07 09:20,0.98,2.68,0.56,1.65
2022-06-07 09:30,0.98,2.68,0.57,1.69
2022-06-07 09:40,0.98,2.68,0.57,1.73
2022-06-07 09:50,0.98,2.68,0.57,1.73
2022-06-07 10:00,0.88,2.68,0.57,1.77
2022-06-07 10:10,0.88,2.68,0.57,1.77
2022-06-07 10:20,0.99,2.68,0.57,1.76
2022-06-07 10:30,0.88,2.68,0.55,1.77
2022-06-07 10:40,0.87,2.68,0.54,1.77
2022-06-07 10:50,0.9,2.68,0.54,1.78
2022-06-07 11:00,0.92,2.68,0.54,1.78
2022-06-07 11:10,0.94,2.68,0.54,1.74
2022-06-07 11:20,0.96,2.68,0.53,1.71
2022-06-07 11:30,0.96,2.68,0.53,1.69
2022-06-07 11:40,0.96,2.69,0.56,1.69
2022-06-07 11:50,0.96,2.69,0.57,1.68
2022-06-07 12:00,0.96,2.69,0.55,1.67
2022-06-07 12:10,0.96,2.69,0.55,1.67
2022-06-07 12:20,0.95,2.69,0.54,1.68
2022-06-07 12:30,0.93,2.69,0.52,1.75
2022-06-07 12:40,0.92,2.69,0.52,1.78
2022-06-07 12:50,0.89,2.69,0.52,1.8
2022-06-07 13:00,0.89,2.69,0.54,1.81
2022-06-07 13:10,0.89,2.69,0.54,1.81
2022-06-07 13:20,0.88,2.69,0.58,1.81
2022-06-07 13:30,0.92,2.69,0.61,1.81
2022-06-07 13:40,0.96,2.77,0.62,1.8
2022-06-07 13:50,0.96,2.77,0.62,1.8
2022-06-07 14:00,1.09,2.8,0.63,1.74
2022-06-07 14:10,1.13,2.84,0.63,1.71
2022-06-07 14:20,1.13,2.84,0.63,1.71
2022-06-07 14:30,1.16,2.88,0.67,1.71
2022-06-07 14:40,1.15,2.87,0.64,1.71
2022-06-07 14:50,1.12,2.84,0.63,1.72
2022-06-07 15:00,1.09,2.81,0.63,1.74
2022-06-07 15:10,1.04,2.8,0.62,1.77
2022-06-07 15:20,0.99,2.8,0.62,1.81
2022-06-07 15:30,0.99,2.8,0.62,1.81
2022-06-07 15:40,0.96,2.77,0.6,1.84
2022-06-07 15:50,0.95,2.77,0.6,1.83
2022-06-07 16:00,0.95,2.77,0.6,1.82
2022-06-07 16:10,0.95,2.77,0.6,1.81
2022-06-07 16:20,0.95,2.77,0.6,1.81
2022-06-07 16:30,0.97,2.77,0.6,1.8
2022-06-07 16:40,1.03,2.78,0.62,1.77
2022-06-07 16:50,1.04,2.78,0.61,1.75
2022-06-07 17:00,1.02,2.79,0.61,1.74
2022-06-07 17:10,1.02,2.8,0.61,1.74
2022-06-07 17:20,1.02,2.79,0.62,1.74
2022-06-07 17:30,1.01,2.77,0.59,1.74
2022-06-07 17:40,0.99,2.77,0.58,1.73
2022-06-07 17:50,0.97,2.77,0.57,1.74
2022-06-07 18:00,0.97,2.77,0.57,1.74
2022-06-07 18:10,0.94,2.77,0.57,1.76
2022-06-07 18:20,0.93,2.77,0.57,1.75
2022-06-07 18:30,0.92,2.77,0.56,1.74
2022-06-07 18:40,0.93,2.77,0.56,1.74
2022-06-07 18:50,0.94,2.77,0.56,1.74
2022-06-07 19:00,0.94,2.77,0.56,1.74
2022-06-07 19:10,0.94,2.77,0.55,1.74
2022-06-07 19:20,0.95,2.77,0.55,1.72
2022-06-07 19:30,0.95,2.77,0.55,1.72
2022-06-07 19:40,0.95,2.76,0.55,1.7
2022-06-07 19:50,0.94,2.76,0.55,1.69
2022-06-07 20:00,0.94,2.76,0.55,1.69
2022-06-07 20:10,0.94,2.76,0.55,1.69
2022-06-07 20:20,0.93,2.76,0.54,1.7
2022-06-07 20:30,0.92,2.76,0.54,1.7
2022-06-07 20:40,0.92,2.76,0.54,1.7
2022-06-07 20:50,0.91,2.76,0.53,1.7
2022-06-07 21:00,0.89,2.76,0.53,1.7
2022-06-07 21:10,0.89,2.75,0.53,1.7
2022-06-07 21:20,0.89,2.75,0.53,1.7
2022-06-07 21:30,0.9,2.75,0.53,1.69
2022-06-07 21:40,0.9,2.75,0.53,1.69
2022-06-07 21:50,0.9,2.75,0.52,1.69
2022-06-07 22:00,0.9,2.75,0.52,1.69
2022-06-07 22:10,0.91,2.75,0.52,1.68
2022-06-07 22:20,0.91,2.74,0.52,1.67
2022-06-07 22:30,0.91,2.74,0.52,1.67
2022-06-07 22:40,0.9,2.74,0.52,1.67
2022-06-07 22:50,0.89,2.74,0.52,1.68
2022-06-07 23:00,0.89,2.74,0.52,1.68
2022-06-07 23:10,0.89,2.74,0.52,1.68
2022-06-07 23:20,0.88,2.73,0.51,1.69
2022-06-07 23:30,0.88,2.73,0.51,1.7
2022-06-07 23:40,0.88,2.73,0.51,1.7
2022-06-07 23:50,0.87,2.73,0.51,1.69
2022-06-08 00:00,0.88,2.73,0.51,1.69
2022-06-08 00:10,0.87,2.73,0.51,1.69
2022-06-08 00:20,0.87,2.73,0.51,1.69
2022-06-08 00:30,0.88,2.73,0.51,1.67
2022-06-08 00:40,0.88,2.72,0.51,1.67
2022-06-08 00:50,0.88,2.72,0.51,1.68
2022-06-08 01:00,0.89,2.72,0.51,1.67
2022-06-08 01:10,0.89,2.72,0.51,1.67
2022-06-08 01:20,0.89,2.72,0.51,1.67
2022-06-08 01:30,0.88,2.72,0.51,1.67
2022-06-08 01:40,0.88,2.72,0.51,1.67
2022-06-08 01:50,0.88,2.72,0.51,1.67
2022-06-08 02:00,0.88,2.72,0.51,1.67
2022-06-08 02:10,0.88,2.72,0.5,1.67
2022-06-08 02:20,0.87,2.71,0.5,1.68
2022-06-08 02:30,0.87,2.71,0.5,1.68
2022-06-08 02:40,0.87,2.71,0.5,1.68
2022-06-08 02:50,0.87,2.71,0.5,1.68
2022-06-08 03:00,0.87,2.71,0.5,1.67
2022-06-08 03:10,0.87,2.71,0.5,1.67
2022-06-08 03:20,0.87,2.71,0.5,1.67
2022-06-08 03:30,0.88,2.71,0.5,1.66
2022-06-08 03:40,0.88,2.71,0.49,1.67
2022-06-08 03:50,0.88,2.71,0.49,1.67
2022-06-08 04:00,0.88,2.71,0.49,1.67
